,Rk,Player,Nation,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,Main_Pos,Sec_Pos,Gls_per_90,Ast_per_90,G+A_per_90,G-PK_per_90,G+A-PK_per_90,xG_per_90,xAG_per_90,xG+xAG_per_90,npxG_per_90,npxG+xAG_per_90,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,Rk,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Performance_Year
24,63,Alessandro Bianco,ITA,Fiorentina,21.0,2002.0,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,MF,MF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,75.0,191,17,3,5,60.0,5,5,100.0,1,1,100.0,0.0,0.0,0,1,0,0,14,0,2,11,1,0,14,0,0,,0,,48,30,0,0,1,0,8,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
25,62,Alessandro Bianco,ITA,Monza,21.0,2002.0,34,29,"2,600",28.9,1,0,1,1,0,0,9,0,1.3,1.3,1.2,2.5,35,125,24,0.03,0.00,0.03,0.03,0.03,MF,MF,0.03,0.00,0.03,0.03,0.03,0.04,0.04,0.09,0.04,0.09,51,28,26,17,8,27,41,65.9,14,40,14,26,22,73,53,4,1525,86.2,25818,6439,426,483,88.2,697,749,93.1,162,224,72.3,1.3,-1.2,18,139,16,3,1818,97,535,1055,246,14,1818,41,17,41.5,19,46.3,5758,2527,32,4,40,24,1289,24,38,1.32,33,1,0,4,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
26,84,Alessandro Buongiorno,ITA,Napoli,25.0,1999.0,22,22,"1,924",21.4,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,27,82,8,0.05,0.00,0.05,0.05,0.05,DF,DF,0.05,0.00,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07,39,23,26,12,1,24,32,75.0,8,30,18,12,35,74,73,2,1279,90.8,20369,6363,454,487,93.2,634,662,95.8,62,104,59.6,0.6,-0.6,5,67,3,0,1489,125,655,788,55,15,1489,7,1,14.3,3,42.9,4549,2741,7,1,13,8,1059,8,19,0.89,18,0,0,1,0,0,2,0.09,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
27,127,Alessandro Circati,AUA,Parma,20.0,2003.0,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,10,0,0.00,0.00,0.00,0.00,0.00,DF,DF,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06,7,5,6,1,0,1,2,50.0,1,5,4,1,3,10,42,1,229,86.0,3773,1058,64,74,86.5,110,120,91.7,18,27,66.7,0.0,0.0,1,6,0,0,301,69,176,119,7,3,301,0,0,,0,,505,262,0,0,4,2,158,0,3,0.50,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
28,162,Alessandro Deiola,ITA,Cagliari,28.0,1995.0,29,16,"1,432",15.9,2,1,3,2,0,0,6,0,1.7,1.7,0.6,2.4,11,40,36,0.13,0.06,0.19,0.13,0.19,MF,MF,0.13,0.06,0.19,0.13,0.19,0.11,0.04,0.15,0.11,0.15,31,20,11,17,3,10,32,31.3,22,26,12,14,13,44,38,0,523,73.4,6550,1881,177,214,82.7,160,205,78.0,34,58,58.6,0.7,+0.4,6,45,8,1,686,49,189,352,152,20,686,4,3,75.0,1,25.0,1201,553,4,1,15,11,398,36,26,1.63,19,1,0,3,2,1,3,0.19,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
29,210,Alessandro Florenzi,ITA,Milan,33.0,1991.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,FW,FW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,75.0,54,43,1,1,100.0,2,2,100.0,0,1,0.0,0.0,0.0,0,0,0,0,4,0,1,1,2,0,4,0,0,,0,,8,2,0,0,0,0,4,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
30,222,Alessandro Gabrielloni,ITA,Como,30.0,1994.0,15,0,142,1.6,1,1,2,1,0,0,1,0,0.3,0.3,0.8,1.1,5,6,13,0.63,0.63,1.27,0.63,1.27,FW,MF,0.63,0.63,1.27,0.63,1.27,0.19,0.49,0.68,0.19,0.68,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,49,57.1,439,103,13,20,65.0,15,17,88.2,0,2,0.0,0.2,+0.2,4,3,1,0,64,3,5,25,36,7,64,0,0,,0,,247,128,2,1,2,3,44,13,6,3.78,4,0,0,1,1,0,1,0.63,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
31,354,Alessandro Marcandalli,ITA,Genoa,21.0,2002.0,2,1,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,DF,DF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,20,60.0,236,47,3,4,75.0,8,13,61.5,1,1,100.0,0.0,0.0,0,0,0,0,24,6,17,6,1,0,24,0,0,,0,,20,4,1,0,0,0,11,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
32,355,Alessandro Marcandalli,ITA,Venezia,21.0,2002.0,8,5,354,3.9,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,10,1,0.00,0.00,0.00,0.00,0.00,DF,DF,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,8,6,6,2,0,3,6,50.0,3,6,3,3,2,10,26,0,150,73.3,1891,791,47,55,85.5,54,69,78.3,6,19,31.6,0.0,0.0,0,10,0,0,200,18,84,105,12,4,200,1,0,0.0,1,100.0,367,156,2,0,4,0,101,1,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
33,601,Alessandro Vogliacco,ITA,Genoa,25.0,1998.0,12,8,715,7.9,2,0,2,2,0,0,3,0,1.3,1.3,0.0,1.4,9,26,2,0.25,0.00,0.25,0.25,0.25,DF,DF,0.25,0.00,0.25,0.25,0.25,0.17,0.00,0.17,0.17,0.17,15,3,7,7,1,10,12,83.3,2,11,7,4,9,24,20,0,341,78.0,5278,2121,97,110,88.2,128,152,84.2,35,64,54.7,0.2,0.0,1,35,4,3,407,37,183,189,35,5,407,1,0,0.0,1,100.0,1139,666,8,1,2,1,258,2,6,0.76,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
34,602,Alessandro Vogliacco,ITA,Parma,25.0,1998.0,10,10,772,8.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,21,0,0.00,0.00,0.00,0.00,0.00,DF,DF,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,5,2,5,0,0,3,5,60.0,2,15,10,5,3,8,37,0,477,91.6,8499,3028,154,160,96.3,235,247,95.1,43,61,70.5,0.1,-0.1,3,26,1,0,551,64,283,260,12,3,551,1,1,100.0,0,0.0,1561,873,1,0,4,0,395,0,5,0.58,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
35,620,Alessandro Zanoli,ITA,Genoa,23.0,2000.0,31,19,"1,711",19.0,1,0,1,1,0,0,3,0,0.4,0.4,1.6,2.0,65,27,90,0.05,0.00,0.05,0.05,0.05,FW,DF,0.05,0.00,0.05,0.05,0.05,0.02,0.08,0.11,0.02,0.11,29,20,11,14,4,10,23,43.5,13,20,3,17,12,41,40,0,507,66.9,5557,1725,175,213,82.2,129,186,69.4,23,56,41.1,1.1,-1.6,19,10,21,13,720,29,165,298,267,43,720,56,20,35.7,32,57.1,3333,1829,48,24,32,9,442,90,32,1.68,25,2,2,1,1,1,1,0.05,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
36,89,Alessio Cacciamani,ITA,Torino,17.0,2007.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,MF,DF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,15,80.0,185,37,4,4,100.0,7,8,87.5,0,0,,0.0,0.0,0,0,1,0,18,0,4,4,10,1,18,1,1,100.0,0,0.0,138,75,1,1,1,0,12,2,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
37,270,Alessio Iovine,ITA,Como,33.0,1991.0,10,3,387,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9,6,8,0.00,0.00,0.00,0.00,0.00,DF,FW,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,5,2,2,3,0,4,10,40.0,6,7,1,6,3,8,21,1,226,75.2,3106,912,70,81,86.4,77,93,82.8,20,42,47.6,0.2,-0.2,3,7,3,3,266,13,86,120,62,4,266,1,1,100.0,0,0.0,637,339,8,2,1,0,149,8,5,1.16,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
38,500,Alessio Romagnoli,ITA,Lazio,29.0,1995.0,32,31,"2,672",29.7,2,0,2,2,0,0,4,2,2.4,2.4,0.3,2.6,8,90,4,0.07,0.00,0.07,0.07,0.07,DF,DF,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,48,29,20,26,2,22,27,81.5,5,33,17,16,26,74,118,1,1770,91.8,27954,9785,674,709,95.1,839,877,95.7,88,136,64.7,0.3,-0.3,9,107,5,0,2042,270,923,1045,83,41,2042,3,1,33.3,2,66.7,4251,1826,6,0,6,1,1371,4,27,0.91,25,0,0,2,0,0,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
39,626,Alessio Zerbin,ITA,Venezia,25.0,1999.0,18,17,"1,518",16.9,1,1,2,1,0,0,4,0,1.9,1.9,2.1,3.9,53,54,70,0.06,0.06,0.12,0.06,0.12,DF,DF,0.06,0.06,0.12,0.06,0.12,0.11,0.12,0.23,0.11,0.23,51,28,30,12,9,29,52,55.8,23,28,3,25,15,66,25,1,612,65.4,6494,2778,198,243,81.5,160,229,69.9,30,85,35.3,2.3,-1.1,24,26,21,10,864,34,187,336,358,53,864,63,21,33.3,36,57.1,2327,1234,26,20,37,19,401,70,42,2.49,25,10,2,1,3,1,2,0.12,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
40,627,Alessio Zerbin,ITA,Napoli,25.0,1999.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,FW,DF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,3,0,3,0,0,0,3,1,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
41,0.0,Alex Meret,ITA,Napoli,27.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,33.4,25,0.75,84,59,71.4,21,9,4,16,47.1,1,2,1,66.7,Matches,1,0,2,25.3,0.27,+2.3,+0.07,88,214,41.1,1041,117,15.4,27.7,181,29.8,34.9,378,21,5.6,47,1.41,16.5,Serie A,2025
42,381,Alex Meret,ITA,Napoli,27.0,1997.0,34,34,"3,005",33.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,GK,GK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,1,0,1,0,0,16,0,1223,85.9,26863,16237,139,139,100.0,649,659,98.5,262,424,61.8,0.0,0.0,0,5,0,0,1290,1010,1284,6,0,0,1290,0,0,,0,,3529,1930,0,0,1,0,769,0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
43,509,Alexis Saelemaekers,BEL,Milan,25.0,1999.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,4,13,0.00,0.00,0.00,0.00,0.00,DF,FW,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,78,84.6,1070,288,40,41,97.6,16,22,72.7,8,12,66.7,0.3,-0.1,2,5,1,0,81,0,9,34,38,2,81,0,0,,0,,356,234,4,1,1,0,61,13,9,9.00,6,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
44,508,Alexis Saelemaekers,BEL,Roma,25.0,1999.0,22,17,"1,389",15.4,7,3,10,7,0,0,4,0,2.5,2.5,2.6,5.1,39,53,136,0.45,0.19,0.65,0.45,0.65,DF,FW,0.45,0.19,0.65,0.45,0.65,0.16,0.17,0.33,0.16,0.33,33,20,22,7,4,18,35,51.4,17,12,1,11,9,42,8,1,773,81.5,9155,2444,385,427,90.2,186,220,84.5,38,72,52.8,2.0,+0.4,24,35,22,7,945,11,149,390,417,47,945,52,22,42.3,27,51.9,2954,1499,32,14,39,14,709,136,55,3.57,42,2,3,4,4,0,10,0.65,5,0,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
45,517,Alexis Sánchez,CLC,Udinese,35.0,1988.0,13,6,437,4.9,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,2,19,19,0.00,0.00,0.00,0.00,0.00,FW,FW,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.20,0.16,0.20,3,1,0,2,1,1,7,14.3,6,5,0,5,4,7,1,1,163,76.7,1951,551,67,75,89.3,37,54,68.5,14,18,77.8,0.3,-0.2,3,11,5,0,211,3,16,97,101,14,211,7,4,57.1,2,28.6,476,145,4,0,17,8,161,19,18,3.71,13,1,0,2,2,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
46,181,Alfred Duncan,GHA,Venezia,31.0,1993.0,16,12,957,10.6,0,0,0,0,0,0,2,0,0.8,0.8,1.1,1.9,11,53,12,0.00,0.00,0.00,0.00,0.00,MF,MF,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.18,0.07,0.18,17,8,4,11,2,5,14,35.7,9,7,2,5,8,25,8,0,498,81.1,6776,1898,193,219,88.1,167,186,89.8,32,64,50.0,1.0,-1.1,11,37,19,4,587,15,93,360,142,6,587,22,13,59.1,8,36.4,1468,676,14,0,14,14,381,12,32,3.01,25,4,1,2,0,0,2,0.19,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
47,165,Ali Dembélé,FRA,Torino,20.0,2004.0,15,4,388,4.3,1,0,1,1,0,0,4,1,0.4,0.4,0.1,0.5,8,12,8,0.23,0.00,0.23,0.23,0.23,DF,DF,0.23,0.00,0.23,0.23,0.23,0.08,0.02,0.10,0.08,0.10,9,5,6,3,0,4,4,100.0,0,6,2,4,1,10,11,1,168,75.6,2055,697,59,71,83.1,57,69,82.6,8,19,42.1,0.1,-0.1,3,2,1,1,222,13,71,88,64,11,222,6,2,33.3,3,50.0,449,226,3,3,9,5,115,8,7,1.62,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
48,275,Ali Jasim,IQI,Como,20.0,2004.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,FW,DF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,9,77.8,71,35,6,6,100.0,1,3,33.3,0,0,,0.0,0.0,0,2,0,0,11,0,6,4,1,0,11,0,0,,0,,54,36,0,0,0,0,8,1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
49,200,Alieu Fadera,GMG,Como,22.0,2001.0,28,20,"1,644",18.3,1,3,4,1,0,0,2,1,1.7,1.7,4.0,5.7,74,36,160,0.05,0.16,0.22,0.05,0.22,FW,DF,0.05,0.16,0.22,0.05,0.22,0.09,0.22,0.31,0.09,0.31,64,47,25,27,12,20,45,44.4,25,18,1,17,12,76,10,0,591,74.6,6233,1638,251,286,87.8,141,193,73.1,23,42,54.8,1.9,-1.0,23,14,24,5,844,16,148,326,391,60,844,68,26,38.2,34,50.0,3868,2239,34,32,41,33,533,160,54,2.95,37,1,5,3,6,2,7,0.38,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2025
